02-Dec-1998,Direct Sales ,179,1006_5,60100,Pocket U.V. Alerter ,3,9,10,77,770,77,693,231,N
28-Nov-1998,Direct Sales ,140,1022_2,60101,Microwave Detector ,4,12,13,77,1001,77,924,308,N
25-Dec-1998,Direct Sales ,130,1023_5,60100,Pocket U.V. Alerter ,3,9,10,77,770,77,693,231,N
03-Jun-1998,Direct Sales ,201,1024_3,60100,Pocket U.V. Alerter ,3,9,10,77,770,77,693,231,N
26-Nov-1998,Direct Sales ,101,1035_3,60100,Pocket U.V. Alerter ,3,9,10,77,770,77,693,231,N
12-Mar-1997,Direct Sales ,24,1001_12,60301,RiverKind Soap ,4,10.5,11,159,1749,80,1670,636,N
24-Sep-1998,Direct Sales ,145,1010_5,50202,GO Wristband ,4,8,9,80,720,80,640,320,N
26-Mar-1998,Direct Sales ,110,1012_1,50201,GO Headband ,5,10,11,80,880,80,800,400,N
25-Dec-1998,Direct Sales ,130,1023_5,50201,GO Headband ,5,10,11,80,880,80,800,400,N
16-Sep-1998,Direct Sales ,108,1031_2,60102,Pocket Radon Alerter ,13,39,43,20,860,80,780,260,N
22-Mar-1998,Direct Sales ,202,1035_2,50202,GO Wristband ,4,8,9,80,720,80,640,320,N
05-Jan-1998,Direct Sales ,169,1024_3,60202,Enviro-T ,10,30,33,28,924,84,840,280,N
31-Dec-1998,Direct Sales ,168,1030_4,60202,Enviro-T ,10,30,33,28,924,84,840,280,N
15-Jan-1998,Direct Sales ,181,1008_2,60401,Sun Shelter-15 ,3,9,11,45,495,90,405,135,N
01-May-1998,Direct Sales ,122,1017_1,60402,Sun Shelter-30 ,3,9,11,45,495,90,405,135,N
26-Apr-1998,Direct Sales ,102,1018_1,60101,Microwave Detector ,4,12,13,93,1209,93,1116,372,N
12-Mar-1998,Direct Sales ,154,1032_1,40402,GO Cookset ,36,54,57,31,1767,93,1674,1116,N
26-Feb-1998,Direct Sales ,210,1007_3,50100,GO Sport Bag ,14,28,31,32,992,96,896,448,N
30-Sep-1998,Direct Sales ,144,1035_2,50102,GO Duffel Bag ,28,56,62,16,992,96,896,448,N
23-Jun-1998,Direct Sales ,197,1011_2,60300,RiverKind Shampoo ,3,9,11,50,550,100,450,150,N
17-Aug-1998,Direct Sales ,161,1012_3,60300,RiverKind Shampoo ,3,9,11,50,550,100,450,150,N
25-Apr-1998,Direct Sales ,149,1010_5,60100,Pocket U.V. Alerter ,3,9,10,101,1010,101,909,303,N
26-Nov-1998,Direct Sales ,101,1035_3,60102,Pocket Radon Alerter ,13,39,43,29,1247,116,1131,377,N
03-Jul-1998,Direct Sales ,216,1012_2,60500,Pro-Lite Water Filter ,55,165,190,5,950,125,825,275,N
23-Feb-1998,Direct Sales ,191,1012_4,60500,Pro-Lite Water Filter ,55,165,190,5,950,125,825,275,N
16-Apr-1998,Direct Sales ,180,1019_1,60301,RiverKind Soap ,4,10.5,13,50,650,125,525,200,N
16-Apr-1998,Direct Sales ,180,1019_1,60500,Pro-Lite Water Filter ,55,165,190,5,950,125,825,275,N
25-Dec-1998,Direct Sales ,130,1023_5,60301,RiverKind Soap ,4,10.5,13,50,650,125,525,200,N
16-Sep-1998,Direct Sales ,108,1031_2,60301,RiverKind Soap ,4,10.5,13,50,650,125,525,200,N
02-Dec-1998,Direct Sales ,179,1006_5,50100,GO Sport Bag ,14,28,31,48,1488,144,1344,672,N
08-Jan-1998,Direct Sales ,139,1011_1,50101,GO Ski Gear Bag ,16,32,35,48,1680,144,1536,768,N
17-Aug-1998,Direct Sales ,161,1012_3,50101,GO Ski Gear Bag ,16,32,35,48,1680,144,1536,768,N
03-Jun-1998,Direct Sales ,201,1024_3,50100,GO Sport Bag ,14,28,31,48,1488,144,1344,672,N
17-Mar-1998,Direct Sales ,214,1028_3,50100,GO Sport Bag ,14,28,31,48,1488,144,1344,672,N
12-May-1998,Direct Sales ,206,1026_1,60102,Pocket Radon Alerter ,13,39,43,38,1634,152,1482,494,N
09-Nov-1998,Direct Sales ,199,1019_3,60302,RiverKind Detergent ,2,6,8,79,632,158,474,158,N
03-Jun-1998,Direct Sales ,201,1024_3,60300,RiverKind Shampoo ,3,9,11,79,869,158,711,237,N
25-Mar-1997,Direct Sales ,7,1004_1,60301,RiverKind Soap ,4,10.5,11,321,3531,161,3371,1284,N
17-Sep-1998,Direct Sales ,165,1021_1,60102,Pocket Radon Alerter ,13,39,43,45,1935,180,1755,585,N
25-Dec-1998,Direct Sales ,130,1023_5,60102,Pocket Radon Alerter ,13,39,43,45,1935,180,1755,585,N
31-Aug-1997,Direct Sales ,3,1042_3,60301,RiverKind Soap ,4,10.5,11,374,4114,187,3927,1496,N
18-Jan-1998,Direct Sales ,123,1007_4,50100,GO Sport Bag ,14,28,31,64,1984,192,1792,896,N
15-Jan-1998,Direct Sales ,181,1008_2,50100,GO Sport Bag ,14,28,31,64,1984,192,1792,896,N
03-Dec-1998,Direct Sales ,196,1008_5,50100,GO Sport Bag ,14,28,31,64,1984,192,1792,896,N
08-Jul-1998,Direct Sales ,136,1010_7,50102,GO Duffel Bag ,28,56,62,32,1984,192,1792,896,N
01-May-1998,Direct Sales ,122,1017_1,50102,GO Duffel Bag ,28,56,62,32,1984,192,1792,896,N
16-Apr-1998,Direct Sales ,180,1019_1,50102,GO Duffel Bag ,28,56,62,32,1984,192,1792,896,N
12-Jun-1998,Direct Sales ,185,1030_2,60402,Sun Shelter-30 ,3,9,11,96,1056,192,864,288,N
01-May-1998,Direct Sales ,122,1017_1,60301,RiverKind Soap ,4,10.5,13,79,1027,198,830,316,N
11-Mar-1998,Direct Sales ,152,1039_4,60102,Pocket Radon Alerter ,13,39,43,53,2279,212,2067,689,N
09-Dec-1998,Direct Sales ,188,1041_2,60102,Pocket Radon Alerter ,13,39,43,53,2279,212,2067,689,N
16-Aug-1997,Direct Sales ,43,1035_4,60301,RiverKind Soap ,4,10.5,11,427,4697,214,4484,1708,N
24-Sep-1998,Direct Sales ,145,1010_5,40400,Dover-1 ,43,64.5,68,67,4556,235,4322,2881,N
08-Jan-1998,Direct Sales ,139,1011_1,40400,Dover-1 ,43,64.5,68,67,4556,235,4322,2881,N
12-Jun-1998,Direct Sales ,185,1030_2,50101,GO Ski Gear Bag ,16,32,35,80,2800,240,2560,1280,N
03-Dec-1998,Direct Sales ,196,1008_5,60402,Sun Shelter-30 ,3,9,11,122,1342,244,1098,366,N
20-Jul-1998,Direct Sales ,203,1010_7,60402,Sun Shelter-30 ,3,9,11,122,1342,244,1098,366,N
03-Dec-1998,Direct Sales ,196,1008_5,60102,Pocket Radon Alerter ,13,39,43,62,2666,248,2418,806,N
30-Sep-1998,Direct Sales ,144,1035_2,60102,Pocket Radon Alerter ,13,39,43,62,2666,248,2418,806,N
26-Mar-1998,Direct Sales ,110,1012_1,40400,Dover-1 ,43,64.5,68,75,5100,263,4838,3225,N
16-Apr-1998,Direct Sales ,180,1019_1,40400,Dover-1 ,43,64.5,68,75,5100,263,4838,3225,N
21-Oct-1998,Direct Sales ,124,1006_3,60301,RiverKind Soap ,4,10.5,13,106,1378,265,1113,424,N
05-Jan-1998,Direct Sales ,169,1024_3,60301,RiverKind Soap ,4,10.5,13,106,1378,265,1113,424,N
31-Jul-1997,Direct Sales ,58,1015_1,60301,RiverKind Soap ,4,10.5,11,535,5885,268,5618,2140,N
28-Nov-1998,Direct Sales ,140,1022_2,40100,Star Lite ,130,165,193,10,1930,280,1650,1300,N
23-Jun-1998,Direct Sales ,197,1011_2,50102,GO Duffel Bag ,28,56,62,48,2976,288,2688,1344,N
29-Nov-1998,Direct Sales ,205,1028_1,50102,GO Duffel Bag ,28,56,62,48,2976,288,2688,1344,N
09-Nov-1998,Direct Sales ,199,1019_3,60402,Sun Shelter-30 ,3,9,11,148,1628,296,1332,444,N
28-Nov-1998,Direct Sales ,140,1022_2,60402,Sun Shelter-30 ,3,9,11,148,1628,296,1332,444,N
16-Sep-1998,Direct Sales ,108,1031_2,60500,Pro-Lite Water Filter ,55,165,190,12,2280,300,1980,660,N
15-Jul-1998,Direct Sales ,137,1001_7,60300,RiverKind Shampoo ,3,9,11,165,1815,330,1485,495,N
02-Dec-1998,Direct Sales ,179,1006_5,60300,RiverKind Shampoo ,3,9,11,165,1815,330,1485,495,N
11-Mar-1998,Direct Sales ,116,1008_1,60302,RiverKind Detergent ,2,6,8,165,1320,330,990,330,N
20-Jul-1998,Direct Sales ,203,1010_7,60300,RiverKind Shampoo ,3,9,11,165,1815,330,1485,495,N
18-Feb-1998,Direct Sales ,131,1022_3,60302,RiverKind Detergent ,2,6,8,165,1320,330,990,330,N
26-Mar-1998,Direct Sales ,110,1012_1,60401,Sun Shelter-15 ,3,9,11,171,1881,342,1539,513,N
30-Sep-1998,Direct Sales ,144,1035_2,60402,Sun Shelter-30 ,3,9,11,171,1881,342,1539,513,N
22-Sep-1998,Direct Sales ,107,1001_9,60302,RiverKind Detergent ,2,6,8,192,1536,384,1152,384,N
24-Sep-1998,Direct Sales ,145,1010_5,60300,RiverKind Shampoo ,3,9,11,192,2112,384,1728,576,N
24-Sep-1998,Direct Sales ,145,1010_5,60302,RiverKind Detergent ,2,6,8,192,1536,384,1152,384,N
12-Oct-1998,Direct Sales ,195,1012_2,50102,GO Duffel Bag ,28,56,62,64,3968,384,3584,1792,N
29-Nov-1998,Direct Sales ,157,1019_3,50102,GO Duffel Bag ,28,56,62,64,3968,384,3584,1792,N
12-Mar-1998,Direct Sales ,154,1032_1,50102,GO Duffel Bag ,28,56,62,64,3968,384,3584,1792,N
26-Apr-1998,Direct Sales ,102,1018_1,60401,Sun Shelter-15 ,3,9,11,198,2178,396,1782,594,N
01-Nov-1998,Direct Sales ,204,1030_4,60301,RiverKind Soap ,4,10.5,13,165,2145,413,1733,660,N
09-Nov-1998,Direct Sales ,166,1026_4,60302,RiverKind Detergent ,2,6,8,221,1768,442,1326,442,N
21-Sep-1998,Direct Sales ,212,1027_5,60401,Sun Shelter-15 ,3,9,11,222,2442,444,1998,666,N
28-Nov-1998,Direct Sales ,140,1022_2,60301,RiverKind Soap ,4,10.5,13,192,2496,480,2016,768,N
09-Dec-1998,Direct Sales ,188,1041_2,60301,RiverKind Soap ,4,10.5,13,192,2496,480,2016,768,N
08-Jul-1998,Direct Sales ,136,1010_7,60300,RiverKind Shampoo ,3,9,11,248,2728,496,2232,744,N
21-Sep-1998,Direct Sales ,212,1027_5,60302,RiverKind Detergent ,2,6,8,248,1984,496,1488,496,N
03-Dec-1998,Direct Sales ,196,1008_5,60401,Sun Shelter-15 ,3,9,11,250,2750,500,2250,750,N
22-Mar-1998,Direct Sales ,202,1035_2,60401,Sun Shelter-15 ,3,9,11,250,2750,500,2250,750,N
27-Jan-1998,Direct Sales ,183,1042_1,60301,RiverKind Soap ,4,10.5,13,221,2873,553,2321,884,N
08-Jan-1998,Direct Sales ,139,1011_1,60302,RiverKind Detergent ,2,6,8,279,2232,558,1674,558,N
24-Sep-1998,Direct Sales ,145,1010_5,60501,Pocket Water Filter ,90,270,311,14,4354,574,3780,1260,N
27-Jan-1998,Direct Sales ,183,1042_1,60401,Sun Shelter-15 ,3,9,11,298,3278,596,2682,894,N
20-Dec-1998,Direct Sales ,138,1012_2,60300,RiverKind Shampoo ,3,9,11,306,3366,612,2754,918,N
23-Feb-1998,Direct Sales ,191,1012_4,60302,RiverKind Detergent ,2,6,8,306,2448,612,1836,612,N
21-Oct-1998,Direct Sales ,124,1006_3,60402,Sun Shelter-30 ,3,9,11,348,3828,696,3132,1044,N
01-Nov-1998,Direct Sales ,204,1030_4,60402,Sun Shelter-30 ,3,9,11,348,3828,696,3132,1044,N
22-Mar-1998,Direct Sales ,109,1004_1,60500,Pro-Lite Water Filter ,55,165,190,28,5320,700,4620,1540,N
23-Feb-1998,Direct Sales ,191,1012_4,40100,Star Lite ,130,165,193,25,4825,700,4125,3250,N
17-Sep-1998,Direct Sales ,165,1021_1,60500,Pro-Lite Water Filter ,55,165,190,28,5320,700,4620,1540,N
26-Jun-1998,Direct Sales ,151,1036_1,60500,Pro-Lite Water Filter ,55,165,190,28,5320,700,4620,1540,N
13-Aug-1998,Direct Sales ,111,1003_1,60302,RiverKind Detergent ,2,6,8,363,2904,726,2178,726,N
23-Feb-1998,Direct Sales ,191,1012_4,60300,RiverKind Shampoo ,3,9,11,363,3993,726,3267,1089,N
29-Nov-1998,Direct Sales ,205,1028_1,60300,RiverKind Shampoo ,3,9,11,363,3993,726,3267,1089,N
20-Dec-1998,Direct Sales ,138,1012_2,60401,Sun Shelter-15 ,3,9,11,375,4125,750,3375,1125,N
15-Jan-1998,Direct Sales ,181,1008_2,60301,RiverKind Soap ,4,10.5,13,306,3978,765,3213,1224,N
26-Feb-1998,Direct Sales ,210,1007_3,60300,RiverKind Shampoo ,3,9,11,389,4279,778,3501,1167,N
10-Jun-1998,Direct Sales ,173,1022_1,60301,RiverKind Soap ,4,10.5,13,332,4316,830,3486,1328,N
18-Jan-1998,Direct Sales ,123,1007_4,60300,RiverKind Shampoo ,3,9,11,422,4642,844,3798,1266,N
08-Jan-1998,Direct Sales ,139,1011_1,60300,RiverKind Shampoo ,3,9,11,422,4642,844,3798,1266,N
29-Nov-1998,Direct Sales ,157,1019_3,60302,RiverKind Detergent ,2,6,8,422,3376,844,2532,844,N
12-May-1998,Direct Sales ,206,1026_1,60301,RiverKind Soap ,4,10.5,13,363,4719,908,3812,1452,N
11-Mar-1998,Direct Sales ,116,1008_1,60301,RiverKind Soap ,4,10.5,13,422,5486,1055,4431,1688,N
03-Jul-1998,Direct Sales ,216,1012_2,60301,RiverKind Soap ,4,10.5,13,422,5486,1055,4431,1688,N
23-Jan-1998,Direct Sales ,106,1027_2,60301,RiverKind Soap ,4,10.5,13,422,5486,1055,4431,1688,N
16-Apr-1998,Direct Sales ,180,1019_1,60501,Pocket Water Filter ,90,270,311,30,9330,1230,8100,2700,N
31-Dec-1998,Direct Sales ,168,1030_4,60501,Pocket Water Filter ,90,270,311,30,9330,1230,8100,2700,N
17-Mar-1998,Direct Sales ,214,1028_3,40100,Star Lite ,130,165,193,78,15054,2184,12870,10140,N
17-Aug-1998,Direct Sales ,161,1012_3,60501,Pocket Water Filter ,90,270,311,57,17727,2337,15390,5130,N
11-Mar-1998,Direct Sales ,152,1039_4,40100,Star Lite ,130,165,193,92,17756,2576,15180,11960,N
22-Sep-1998,Direct Sales ,107,1001_9,60501,Pocket Water Filter ,90,270,311,80,24880,3280,21600,7200,N
22-Mar-1998,Direct Sales ,109,1004_1,40100,Star Lite ,130,165,193,133,25669,3724,21945,17290,N
24-Dec-1998,Mail Sales ,156,1039_3,40101,Star Gazer-2 ,343,518,466,28,13048,-1456,14504,9604,N
05-Dec-1998,Mail Sales ,192,1029_5,40102,Star Gazer-3 ,370,555,500,19,9500,-1045,10545,7030,N
11-Dec-1998,Mail Sales ,190,1028_4,40103,StarDome ,410,615,554,16,8864,-976,9840,6560,N
22-Mar-1998,Mail Sales ,208,1020_1,40103,StarDome ,410,615,554,12,6648,-732,7380,4920,N
10-Dec-1998,Mail Sales ,153,1001_1,40103,StarDome ,410,615,554,9,4986,-549,5535,3690,N
08-Jul-1998,Mail Sales ,147,1035_2,40103,StarDome ,410,615,554,9,4986,-549,5535,3690,N
30-Jul-1998,Mail Sales ,217,1011_3,40102,Star Gazer-3 ,370,555,500,3,1500,-165,1665,1110,N
05-Aug-1998,Mail Sales ,162,1016_1,40102,Star Gazer-3 ,370,555,500,3,1500,-165,1665,1110,N
23-Oct-1998,Mail Sales ,146,1030_4,40103,StarDome ,410,615,554,1,554,-61,615,410,N
22-Mar-1998,Mail Sales ,208,1020_1,40201,MoonGlow ,86,129,123,10,1230,-60,1290,860,N
21-Jun-1998,Mail Sales ,176,1010_3,40201,MoonGlow ,86,129,123,9,1107,-54,1161,774,N
12-Mar-1998,Mail Sales ,172,1032_3,40101,Star Gazer-2 ,343,518,466,1,466,-52,518,343,N
05-Aug-1998,Mail Sales ,162,1016_1,40200,MoonBeam ,80,120,114,7,798,-42,840,560,N
10-Oct-1998,Mail Sales ,141,1012_2,40202,MoonLite ,56,84,80,9,720,-36,756,504,N
30-Jul-1998,Mail Sales ,217,1011_3,40202,MoonLite ,56,84,80,8,640,-32,672,448,N
11-Oct-1998,Mail Sales ,209,1011_3,40200,MoonBeam ,80,120,114,2,228,-12,240,160,N
29-Mar-1998,Mail Sales ,105,1031_1,40202,MoonLite ,56,84,80,3,240,-12,252,168,N
12-Mar-1998,Mail Sales ,172,1032_3,40201,MoonGlow ,86,129,123,2,246,-12,258,172,N
10-Dec-1998,Mail Sales ,153,1001_1,50203,GO Water Bottle ,4,8,8,64,512,0,512,256,N
26-Aug-1997,Mail Sales ,45,1001_6,40202,MoonLite ,56,84,84,13,1092,0,1092,728,N
26-Aug-1997,Mail Sales ,45,1001_6,40402,GO Cookset ,36,54,54,3,162,0,162,108,N
26-Aug-1997,Mail Sales ,45,1001_6,50201,GO Headband ,5,10,10,48,480,0,480,240,N
26-Aug-1997,Mail Sales ,45,1001_6,60100,Pocket U.V. Alerter ,3,9,9,11,99,0,99,33,N
26-Aug-1997,Mail Sales ,45,1001_6,60401,Sun Shelter-15 ,3,9,9,124,1116,0,1116,372,N
11-Nov-1997,Mail Sales ,17,1001_16,40100,Star Lite ,130,165,165,34,5610,0,5610,4420,N
11-Nov-1997,Mail Sales ,17,1001_16,40101,Star Gazer-2 ,343,518,518,4,2072,0,2072,1372,N
11-Nov-1997,Mail Sales ,17,1001_16,40101,Star Gazer-2 ,343,518,518,10,5180,0,5180,3430,N
11-Nov-1997,Mail Sales ,17,1001_16,40102,Star Gazer-3 ,370,555,555,10,5550,0,5550,3700,N
11-Nov-1997,Mail Sales ,17,1001_16,40402,GO Cookset ,36,54,54,62,3348,0,3348,2232,N
11-Nov-1997,Mail Sales ,17,1001_16,50201,GO Headband ,5,10,10,16,160,0,160,80,N
11-Nov-1997,Mail Sales ,17,1001_16,60400,Sun Shelter-8 ,2,6,6,378,2268,0,2268,756,N
11-Nov-1997,Mail Sales ,17,1001_16,60500,Pro-Lite Water Filter ,55,165,165,1,165,0,165,55,N
07-Feb-1997,Mail Sales ,11,1006_2,40302,GO Small Waist Pack ,12,18,18,4,72,0,72,48,N
07-Feb-1997,Mail Sales ,11,1006_2,40401,Dover-2 ,74,111,111,28,3108,0,3108,2072,N
07-Feb-1997,Mail Sales ,11,1006_2,40403,GO Camp Kettle ,14,21,21,37,777,0,777,518,N
07-Feb-1997,Mail Sales ,11,1006_2,50102,GO Duffel Bag ,28,56,56,80,4480,0,4480,2240,N
07-Feb-1997,Mail Sales ,11,1006_2,60100,Pocket U.V. Alerter ,3,9,9,49,441,0,441,147,N
20-Oct-1998,Mail Sales ,160,1007_1,60400,Sun Shelter-8 ,2,6,6,207,1242,0,1242,414,N
16-Dec-1997,Mail Sales ,16,1008_3,40101,Star Gazer-2 ,343,518,518,8,4144,0,4144,2744,N
16-Dec-1997,Mail Sales ,16,1008_3,40201,MoonGlow ,86,129,129,13,1677,0,1677,1118,N
16-Dec-1997,Mail Sales ,16,1008_3,40302,GO Small Waist Pack ,12,18,18,36,648,0,648,432,N
16-Dec-1997,Mail Sales ,16,1008_3,50100,GO Sport Bag ,14,28,28,80,2240,0,2240,1120,N
16-Dec-1997,Mail Sales ,16,1008_3,60401,Sun Shelter-15 ,3,9,9,62,558,0,558,186,N
16-Dec-1997,Mail Sales ,16,1008_3,60402,Sun Shelter-30 ,3,9,9,188,1692,0,1692,564,N
30-Oct-1998,Mail Sales ,104,1012_2,60400,Sun Shelter-8 ,2,6,6,207,1242,0,1242,414,N
27-Jul-1997,Mail Sales ,64,1012_4,40100,Star Lite ,130,165,165,9,1485,0,1485,1170,N
27-Jul-1997,Mail Sales ,64,1012_4,40403,GO Camp Kettle ,14,21,21,73,1533,0,1533,1022,N
27-Jul-1997,Mail Sales ,64,1012_4,50201,GO Headband ,5,10,10,32,320,0,320,160,N
27-Jul-1997,Mail Sales ,64,1012_4,60302,RiverKind Detergent ,2,6,6,353,2118,0,2118,706,N
27-Jul-1997,Mail Sales ,64,1012_4,60500,Pro-Lite Water Filter ,55,165,165,11,1815,0,1815,605,N
08-Aug-1997,Mail Sales ,53,1015_1,40103,StarDome ,410,615,615,1,615,0,615,410,N
08-Aug-1997,Mail Sales ,53,1015_1,40303,GO Large Waist Pack ,16,24,24,7,168,0,168,112,N
08-Aug-1997,Mail Sales ,53,1015_1,40401,Dover-2 ,74,111,111,73,8103,0,8103,5402,N
08-Aug-1997,Mail Sales ,53,1015_1,50202,GO Wristband ,4,8,8,64,512,0,512,256,N
08-Aug-1997,Mail Sales ,53,1015_1,60100,Pocket U.V. Alerter ,3,9,9,87,783,0,783,261,N
08-Aug-1997,Mail Sales ,53,1015_1,60400,Sun Shelter-8 ,2,6,6,124,744,0,744,248,N
16-Jul-1997,Mail Sales ,72,1015_1,40100,Star Lite ,130,165,165,2,330,0,330,260,N
16-Jul-1997,Mail Sales ,72,1015_1,40402,GO Cookset ,36,54,54,13,702,0,702,468,N
16-Jul-1997,Mail Sales ,72,1015_1,50202,GO Wristband ,4,8,8,32,256,0,256,128,N
16-Jul-1997,Mail Sales ,72,1015_1,60202,Enviro-T ,10,30,30,74,2220,0,2220,740,N
16-Jul-1997,Mail Sales ,72,1015_1,60500,Pro-Lite Water Filter ,55,165,165,36,5940,0,5940,1980,N
26-Oct-1997,Mail Sales ,32,1016_1,40100,Star Lite ,130,165,165,34,5610,0,5610,4420,N
26-Oct-1997,Mail Sales ,32,1016_1,40102,Star Gazer-3 ,370,555,555,10,5550,0,5550,3700,N
26-Oct-1997,Mail Sales ,32,1016_1,40103,StarDome ,410,615,615,4,2460,0,2460,1640,N
26-Oct-1997,Mail Sales ,32,1016_1,50100,GO Sport Bag ,14,28,28,32,896,0,896,448,N
26-Oct-1997,Mail Sales ,32,1016_1,60102,Pocket Radon Alerter ,13,39,39,24,936,0,936,312,N
26-Oct-1997,Mail Sales ,32,1016_1,60200,EnviroSak ,2,6,6,36,216,0,216,72,N
13-Oct-1997,Mail Sales ,66,1016_1,40102,Star Gazer-3 ,370,555,555,4,2220,0,2220,1480,N
13-Oct-1997,Mail Sales ,66,1016_1,50202,GO Wristband ,4,8,8,80,640,0,640,320,N
13-Oct-1997,Mail Sales ,66,1016_1,60100,Pocket U.V. Alerter ,3,9,9,24,216,0,216,72,N
13-Oct-1997,Mail Sales ,66,1016_1,60200,EnviroSak ,2,6,6,87,522,0,522,174,N
07-Jul-1998,Mail Sales ,207,1022_5,60400,Sun Shelter-8 ,2,6,6,173,1038,0,1038,346,N
15-Aug-1997,Mail Sales ,12,1026_3,40200,MoonBeam ,80,120,120,22,2640,0,2640,1760,N
15-Aug-1997,Mail Sales ,12,1026_3,40201,MoonGlow ,86,129,129,1,129,0,129,86,N
15-Aug-1997,Mail Sales ,12,1026_3,50102,GO Duffel Bag ,28,56,56,80,4480,0,4480,2240,N
15-Aug-1997,Mail Sales ,12,1026_3,60202,Enviro-T ,10,30,30,62,1860,0,1860,620,N
15-Aug-1997,Mail Sales ,12,1026_3,60300,RiverKind Shampoo ,3,9,9,124,1116,0,1116,372,N
23-Oct-1998,Mail Sales ,146,1030_4,60400,Sun Shelter-8 ,2,6,6,68,408,0,408,136,N
08-Dec-1997,Mail Sales ,52,1033_5,40201,MoonGlow ,86,129,129,13,1677,0,1677,1118,N
08-Dec-1997,Mail Sales ,52,1033_5,40202,MoonLite ,56,84,84,16,1344,0,1344,896,N
08-Dec-1997,Mail Sales ,52,1033_5,50201,GO Headband ,5,10,10,80,800,0,800,400,N
08-Dec-1997,Mail Sales ,52,1033_5,60201,Enviro-Kit ,4,12,12,62,744,0,744,248,N
16-Oct-1997,Mail Sales ,8,1035_2,40102,Star Gazer-3 ,370,555,555,8,4440,0,4440,2960,N
16-Oct-1997,Mail Sales ,8,1035_2,40402,GO Cookset ,36,54,54,42,2268,0,2268,1512,N
16-Oct-1997,Mail Sales ,8,1035_2,50201,GO Headband ,5,10,10,80,800,0,800,400,N
16-Oct-1997,Mail Sales ,8,1035_2,60302,RiverKind Detergent ,2,6,6,504,3024,0,3024,1008,N
16-Oct-1997,Mail Sales ,8,1035_2,60501,Pocket Water Filter ,90,270,270,14,3780,0,3780,1260,N
01-Nov-1997,Mail Sales ,62,1035_4,40103,StarDome ,410,615,615,10,6150,0,6150,4100,N
01-Nov-1997,Mail Sales ,62,1035_4,40200,MoonBeam ,80,120,120,8,960,0,960,640,N
01-Nov-1997,Mail Sales ,62,1035_4,40201,MoonGlow ,86,129,129,19,2451,0,2451,1634,N
01-Nov-1997,Mail Sales ,62,1035_4,50101,GO Ski Gear Bag ,16,32,32,32,1024,0,1024,512,N
01-Nov-1997,Mail Sales ,62,1035_4,60400,Sun Shelter-8 ,2,6,6,568,3408,0,3408,1136,N
22-May-1997,Mail Sales ,55,1039_1,40101,Star Gazer-2 ,343,518,518,2,1036,0,1036,686,N
22-May-1997,Mail Sales ,55,1039_1,40102,Star Gazer-3 ,370,555,555,1,555,0,555,370,N
22-May-1997,Mail Sales ,55,1039_1,40200,MoonBeam ,80,120,120,16,1920,0,1920,1280,N
22-May-1997,Mail Sales ,55,1039_1,50203,GO Water Bottle ,4,8,8,64,512,0,512,256,N
22-May-1997,Mail Sales ,55,1039_1,60401,Sun Shelter-15 ,3,9,9,631,5679,0,5679,1893,N
22-May-1997,Mail Sales ,55,1039_1,60500,Pro-Lite Water Filter ,55,165,165,24,3960,0,3960,1320,N
24-Dec-1998,Mail Sales ,156,1039_3,50203,GO Water Bottle ,4,8,8,32,256,0,256,128,N
10-Oct-1998,Mail Sales ,141,1012_2,60200,EnviroSak ,2,6,7,1,7,1,6,2,N
24-Dec-1998,Mail Sales ,156,1039_3,60201,Enviro-Kit ,4,12,13,1,13,1,12,4,N
30-Oct-1998,Mail Sales ,104,1012_2,60201,Enviro-Kit ,4,12,13,3,39,3,36,12,N
20-Aug-1998,Mail Sales ,163,1001_15,40300,Day Tripper ,9,13.5,14,10,140,5,135,90,N
27-Jul-1997,Mail Sales ,64,1012_4,40300,Day Tripper ,9,13.5,14,10,140,5,135,90,N
30-Oct-1998,Mail Sales ,104,1012_2,40300,Day Tripper ,9,13.5,14,12,168,6,162,108,N
11-Dec-1998,Mail Sales ,190,1028_4,60201,Enviro-Kit ,4,12,13,7,91,7,84,28,N
20-Oct-1998,Mail Sales ,160,1007_1,40403,GO Camp Kettle ,14,21,22,12,264,12,252,168,N
22-Mar-1998,Mail Sales ,208,1020_1,60200,EnviroSak ,2,6,7,12,84,12,72,24,N
15-Aug-1997,Mail Sales ,12,1026_3,40300,Day Tripper ,9,13.5,14,30,420,15,405,270,N
10-Dec-1998,Mail Sales ,153,1001_1,40302,GO Small Waist Pack ,12,18,19,16,304,16,288,192,N
11-Oct-1998,Mail Sales ,209,1011_3,50202,GO Wristband ,4,8,9,16,144,16,128,64,N
11-Oct-1998,Mail Sales ,209,1011_3,60201,Enviro-Kit ,4,12,13,16,208,16,192,64,N
22-Mar-1998,Mail Sales ,208,1020_1,50202,GO Wristband ,4,8,9,16,144,16,128,64,N
23-Oct-1998,Mail Sales ,146,1030_4,60202,Enviro-T ,10,30,33,6,198,18,180,60,N
30-Jul-1998,Mail Sales ,217,1011_3,60102,Pocket Radon Alerter ,13,39,43,5,215,20,195,65,N
22-Mar-1998,Mail Sales ,208,1020_1,60100,Pocket U.V. Alerter ,3,9,10,20,200,20,180,60,N
26-Aug-1997,Mail Sales ,45,1001_6,40400,Dover-1 ,43,64.5,65,42,2730,21,2709,1806,N
13-Oct-1997,Mail Sales ,66,1016_1,40400,Dover-1 ,43,64.5,65,42,2730,21,2709,1806,N
